@RELATION models/SVM_aaaaaaaa
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,happyness,neutral,sadness}

@DATA
0.036469,0.027354,3.023138,0.118902,0.173332,0.240562,0.002725,0.040247,-23.780050,2.530741,0.149859,-0.098633,0.244241,0.170574,-0.021351,-0.038616,0.047534,-0.130533,0.042772,0.007216,0.094946,0.012778,0.007811,0.050284,0.014815,0.035940,0.048881,0.004684,0.009926,0.028193,0.006168,0.020104,0.026384,0.026975,0.017035,0.017125,0.219235,0.028134,0.022437,0.184242,0.001596,0.028026,1.403557,0.687972,0.627059,0.591100,0.285191,0.331160,0.282706,0.279172,0.201576,0.323772,0.305243,0.296194,0.264905,0.006663,0.012696,0.057072,0.014588,0.032133,0.039096,0.004191,0.009968,0.025949,0.005212,0.019379,0.015687,0.016036,happyness
0.036469,0.027354,3.023138,0.118902,0.173332,0.240562,0.002725,0.040247,-23.780050,2.530741,0.149859,-0.098633,0.244241,0.170574,-0.021351,-0.038616,0.047534,-0.130533,0.042772,0.007216,0.094946,0.012778,0.007811,0.050284,0.014815,0.035940,0.048881,0.004684,0.009926,0.028193,0.006168,0.020104,0.026384,0.026975,0.017035,0.017125,0.219235,0.028134,0.022437,0.184242,0.001596,0.028026,1.403557,0.687972,0.627059,0.591100,0.285191,0.331160,0.282706,0.279172,0.201576,0.323772,0.305243,0.296194,0.264905,0.006663,0.012696,0.057072,0.014588,0.032133,0.039096,0.004191,0.009968,0.025949,0.005212,0.019379,0.015687,0.016036,happyness
0.034771,0.023005,2.989402,0.109510,0.158678,0.248714,0.003392,0.045497,-24.136163,2.408324,0.654178,-0.289338,-0.251282,0.174478,-0.159350,-0.008102,-0.287587,-0.349609,-0.174456,0.060943,0.034566,0.010797,0.015267,0.053119,0.032904,0.037841,0.044268,0.013025,0.006809,0.010998,0.007598,0.009884,0.012887,0.028131,0.019932,0.016955,0.251342,0.033069,0.030088,0.176167,0.001918,0.040914,1.224317,0.491608,0.534438,0.466364,0.591360,0.301384,0.243096,0.247386,0.395543,0.243850,0.356583,0.325771,0.377666,0.008801,0.018828,0.046917,0.043106,0.039839,0.038453,0.016710,0.006784,0.015587,0.010113,0.011257,0.013182,0.013240,happyness
0.034771,0.023005,2.989402,0.109510,0.158678,0.248714,0.003392,0.045497,-24.136163,2.408324,0.654178,-0.289338,-0.251282,0.174478,-0.159350,-0.008102,-0.287587,-0.349609,-0.174456,0.060943,0.034566,0.010797,0.015267,0.053119,0.032904,0.037841,0.044268,0.013025,0.006809,0.010998,0.007598,0.009884,0.012887,0.028131,0.019932,0.016955,0.251342,0.033069,0.030088,0.176167,0.001918,0.040914,1.224317,0.491608,0.534438,0.466364,0.591360,0.301384,0.243096,0.247386,0.395543,0.243850,0.356583,0.325771,0.377666,0.008801,0.018828,0.046917,0.043106,0.039839,0.038453,0.016710,0.006784,0.015587,0.010113,0.011257,0.013182,0.013240,happyness
0.063911,0.036308,3.079702,0.128902,0.151711,0.501796,0.002815,0.089126,-23.593700,-0.188227,-0.713066,0.008646,-0.480894,-0.071743,0.179499,-0.120868,-0.153091,0.360292,0.275848,-0.009517,-0.157427,0.010643,0.001867,0.002418,0.001101,0.004822,0.004251,0.011380,0.006484,0.008219,0.004946,0.006195,0.021265,0.013931,0.017266,0.018837,0.232623,0.017335,0.023221,0.254030,0.001420,0.030848,0.823400,0.976765,0.420655,0.482083,0.439731,0.425158,0.435471,0.500925,0.461504,0.308911,0.288817,0.265129,0.185793,0.025364,0.002019,0.003346,0.001280,0.008426,0.004261,0.017938,0.013089,0.012093,0.006949,0.009001,0.029582,0.011323,happyness
0.063911,0.036308,3.079702,0.128902,0.151711,0.501796,0.002815,0.089126,-23.593700,-0.188227,-0.713066,0.008646,-0.480894,-0.071743,0.179499,-0.120868,-0.153091,0.360292,0.275848,-0.009517,-0.157427,0.010643,0.001867,0.002418,0.001101,0.004822,0.004251,0.011380,0.006484,0.008219,0.004946,0.006195,0.021265,0.013931,0.017266,0.018837,0.232623,0.017335,0.023221,0.254030,0.001420,0.030848,0.823400,0.976765,0.420655,0.482083,0.439731,0.425158,0.435471,0.500925,0.461504,0.308911,0.288817,0.265129,0.185793,0.025364,0.002019,0.003346,0.001280,0.008426,0.004261,0.017938,0.013089,0.012093,0.006949,0.009001,0.029582,0.011323,happyness
0.032026,0.033730,3.012169,0.095504,0.151040,0.183762,0.003648,0.040432,-23.278471,2.754812,-0.132164,-0.402794,-0.673517,0.017363,0.105048,0.050000,-0.161073,0.079491,-0.114148,-0.061579,-0.012998,0.013737,0.013121,0.016168,0.008930,0.007901,0.011265,0.009003,0.032648,0.022781,0.028273,0.009827,0.016011,0.019583,0.017440,0.020766,0.190033,0.024527,0.027614,0.154666,0.002200,0.034248,1.183340,0.507143,0.518861,0.378638,0.353944,0.429065,0.256807,0.229151,0.315022,0.317922,0.354309,0.249800,0.311499,0.013811,0.016650,0.015622,0.012846,0.009593,0.013554,0.009427,0.032519,0.020265,0.041957,0.014648,0.016158,0.009956,happyness
0.032026,0.033730,3.012169,0.095504,0.151040,0.183762,0.003648,0.040432,-23.278471,2.754812,-0.132164,-0.402794,-0.673517,0.017363,0.105048,0.050000,-0.161073,0.079491,-0.114148,-0.061579,-0.012998,0.013737,0.013121,0.016168,0.008930,0.007901,0.011265,0.009003,0.032648,0.022781,0.028273,0.009827,0.016011,0.019583,0.017440,0.020766,0.190033,0.024527,0.027614,0.154666,0.002200,0.034248,1.183340,0.507143,0.518861,0.378638,0.353944,0.429065,0.256807,0.229151,0.315022,0.317922,0.354309,0.249800,0.311499,0.013811,0.016650,0.015622,0.012846,0.009593,0.013554,0.009427,0.032519,0.020265,0.041957,0.014648,0.016158,0.009956,happyness
0.068567,0.038199,2.752769,0.141773,0.158279,0.569493,0.002411,0.104225,-24.924201,1.673135,-0.025992,-0.380800,-0.833249,0.082529,-0.169797,0.441548,-0.263804,-0.091867,-0.261325,-0.194728,-0.132343,0.017448,0.011892,0.019916,0.028081,0.020979,0.015743,0.003315,0.010100,0.009702,0.008197,0.004165,0.024754,0.018339,0.032926,0.058895,0.416295,0.033117,0.023579,0.405642,0.001689,0.073705,2.392780,0.598986,0.675997,0.547135,0.789081,0.252600,0.506886,0.295093,0.386992,0.354185,0.428555,0.326258,0.278358,0.017603,0.015529,0.016299,0.036849,0.026948,0.019935,0.004410,0.014520,0.014264,0.012181,0.004554,0.031049,0.009551,happyness
0.068567,0.038199,2.752769,0.141773,0.158279,0.569493,0.002411,0.104225,-24.924201,1.673135,-0.025992,-0.380800,-0.833249,0.082529,-0.169797,0.441548,-0.263804,-0.091867,-0.261325,-0.194728,-0.132343,0.017448,0.011892,0.019916,0.028081,0.020979,0.015743,0.003315,0.010100,0.009702,0.008197,0.004165,0.024754,0.018339,0.032926,0.058895,0.416295,0.033117,0.023579,0.405642,0.001689,0.073705,2.392780,0.598986,0.675997,0.547135,0.789081,0.252600,0.506886,0.295093,0.386992,0.354185,0.428555,0.326258,0.278358,0.017603,0.015529,0.016299,0.036849,0.026948,0.019935,0.004410,0.014520,0.014264,0.012181,0.004554,0.031049,0.009551,happyness
0.062506,0.021405,3.006419,0.123289,0.146774,0.491605,0.002335,0.087378,-23.618047,2.274843,-0.018240,-0.391946,-0.538295,-0.186231,0.032005,-0.127847,-0.309090,0.067646,0.070018,-0.146702,0.006584,0.013662,0.020014,0.011958,0.010321,0.021565,0.017807,0.010064,0.014364,0.015488,0.014015,0.011254,0.012511,0.014206,0.053409,0.021477,0.273000,0.044714,0.023031,0.530549,0.001402,0.102148,1.298927,0.578394,0.463544,0.248726,0.371555,0.224262,0.299620,0.248752,0.273080,0.185610,0.160232,0.159650,0.181550,0.013630,0.021406,0.010749,0.013433,0.023090,0.015411,0.010479,0.013639,0.015544,0.014558,0.013401,0.014471,0.007528,happyness
0.062506,0.021405,3.006419,0.123289,0.146774,0.491605,0.002335,0.087378,-23.618047,2.274843,-0.018240,-0.391946,-0.538295,-0.186231,0.032005,-0.127847,-0.309090,0.067646,0.070018,-0.146702,0.006584,0.013662,0.020014,0.011958,0.010321,0.021565,0.017807,0.010064,0.014364,0.015488,0.014015,0.011254,0.012511,0.014206,0.053409,0.021477,0.273000,0.044714,0.023031,0.530549,0.001402,0.102148,1.298927,0.578394,0.463544,0.248726,0.371555,0.224262,0.299620,0.248752,0.273080,0.185610,0.160232,0.159650,0.181550,0.013630,0.021406,0.010749,0.013433,0.023090,0.015411,0.010479,0.013639,0.015544,0.014558,0.013401,0.014471,0.007528,happyness
0.102069,0.014001,2.985477,0.161325,0.155734,0.919237,0.001314,0.180007,-24.787788,0.892794,-0.259453,0.131010,-0.094581,0.186365,-0.121940,-0.153680,-0.147300,-0.251983,-0.211413,-0.058883,-0.088880,0.019540,0.016779,0.012880,0.007081,0.017592,0.008186,0.002682,0.006571,0.009372,0.011556,0.003482,0.011985,0.012730,0.052819,0.020529,0.319288,0.043743,0.023975,0.514451,0.000639,0.114560,2.144027,0.779782,0.661806,0.466949,0.331063,0.309368,0.331761,0.218088,0.251138,0.342730,0.369415,0.408428,0.397180,0.020398,0.021633,0.012112,0.010117,0.027439,0.009531,0.002170,0.006681,0.010493,0.019431,0.003555,0.012754,0.008140,happyness
0.102069,0.014001,2.985477,0.161325,0.155734,0.919237,0.001314,0.180007,-24.787788,0.892794,-0.259453,0.131010,-0.094581,0.186365,-0.121940,-0.153680,-0.147300,-0.251983,-0.211413,-0.058883,-0.088880,0.019540,0.016779,0.012880,0.007081,0.017592,0.008186,0.002682,0.006571,0.009372,0.011556,0.003482,0.011985,0.012730,0.052819,0.020529,0.319288,0.043743,0.023975,0.514451,0.000639,0.114560,2.144027,0.779782,0.661806,0.466949,0.331063,0.309368,0.331761,0.218088,0.251138,0.342730,0.369415,0.408428,0.397180,0.020398,0.021633,0.012112,0.010117,0.027439,0.009531,0.002170,0.006681,0.010493,0.019431,0.003555,0.012754,0.008140,happyness
0.053963,0.039650,2.918396,0.124776,0.167915,0.259957,0.002468,0.065344,-23.612584,1.238387,-0.741583,0.151695,-0.270047,0.433113,-0.130436,-0.151753,-0.085967,0.074995,0.185259,0.177605,-0.166370,0.011365,0.007698,0.030800,0.002620,0.020246,0.016811,0.004985,0.009900,0.024517,0.003486,0.014370,0.013378,0.016636,0.018252,0.035184,0.398395,0.029166,0.023012,0.199977,0.001600,0.030649,2.645020,1.032189,0.790838,0.474411,0.685980,0.527742,0.494401,0.559479,0.353736,0.393715,0.383397,0.356415,0.254604,0.012805,0.010695,0.043907,0.003458,0.029765,0.018668,0.006716,0.011132,0.029130,0.003618,0.021092,0.017966,0.012774,happyness
0.053963,0.039650,2.918396,0.124776,0.167915,0.259957,0.002468,0.065344,-23.612584,1.238387,-0.741583,0.151695,-0.270047,0.433113,-0.130436,-0.151753,-0.085967,0.074995,0.185259,0.177605,-0.166370,0.011365,0.007698,0.030800,0.002620,0.020246,0.016811,0.004985,0.009900,0.024517,0.003486,0.014370,0.013378,0.016636,0.018252,0.035184,0.398395,0.029166,0.023012,0.199977,0.001600,0.030649,2.645020,1.032189,0.790838,0.474411,0.685980,0.527742,0.494401,0.559479,0.353736,0.393715,0.383397,0.356415,0.254604,0.012805,0.010695,0.043907,0.003458,0.029765,0.018668,0.006716,0.011132,0.029130,0.003618,0.021092,0.017966,0.012774,happyness
0.093290,0.007817,2.772617,0.143396,0.130354,0.849779,0.002168,0.160028,-26.498025,0.243002,-0.680735,-1.024267,-0.305475,-0.085617,-0.273772,-0.431060,-0.146007,-0.429879,-0.043003,0.118596,0.201419,0.002797,0.003290,0.008019,0.015317,0.010907,0.005851,0.005024,0.005061,0.005317,0.012831,0.006113,0.005318,0.010802,0.047880,0.010726,0.403925,0.044640,0.027001,0.410542,0.001402,0.076168,2.097223,0.782565,1.093400,0.677182,0.447865,0.460511,0.402878,0.411240,0.377789,0.501838,0.571541,0.482476,0.351443,0.003025,0.004178,0.014416,0.023761,0.017038,0.008825,0.007138,0.008441,0.007593,0.018078,0.010679,0.010362,0.007077,neutral
0.093290,0.007817,2.772617,0.143396,0.130354,0.849779,0.002168,0.160028,-26.498025,0.243002,-0.680735,-1.024267,-0.305475,-0.085617,-0.273772,-0.431060,-0.146007,-0.429879,-0.043003,0.118596,0.201419,0.002797,0.003290,0.008019,0.015317,0.010907,0.005851,0.005024,0.005061,0.005317,0.012831,0.006113,0.005318,0.010802,0.047880,0.010726,0.403925,0.044640,0.027001,0.410542,0.001402,0.076168,2.097223,0.782565,1.093400,0.677182,0.447865,0.460511,0.402878,0.411240,0.377789,0.501838,0.571541,0.482476,0.351443,0.003025,0.004178,0.014416,0.023761,0.017038,0.008825,0.007138,0.008441,0.007593,0.018078,0.010679,0.010362,0.007077,neutral
0.103418,0.007329,2.893981,0.165498,0.159468,0.907344,0.001839,0.164617,-27.349782,0.614713,-0.819900,-0.161084,-0.702088,-0.332242,-0.072394,-0.130004,-0.159139,0.031624,-0.250649,-0.079402,-0.321255,0.008621,0.008886,0.004357,0.005454,0.008709,0.007070,0.004594,0.004122,0.005096,0.008573,0.007836,0.008648,0.008468,0.055115,0.009407,0.382711,0.058499,0.024568,0.519098,0.001155,0.097815,1.653488,0.614961,0.657691,0.273751,0.307995,0.388139,0.275967,0.253650,0.289441,0.288198,0.232286,0.330600,0.327399,0.008834,0.009661,0.006600,0.013885,0.011671,0.012816,0.007077,0.004894,0.005261,0.007868,0.009941,0.008573,0.005363,neutral
0.103418,0.007329,2.893981,0.165498,0.159468,0.907344,0.001839,0.164617,-27.349782,0.614713,-0.819900,-0.161084,-0.702088,-0.332242,-0.072394,-0.130004,-0.159139,0.031624,-0.250649,-0.079402,-0.321255,0.008621,0.008886,0.004357,0.005454,0.008709,0.007070,0.004594,0.004122,0.005096,0.008573,0.007836,0.008648,0.008468,0.055115,0.009407,0.382711,0.058499,0.024568,0.519098,0.001155,0.097815,1.653488,0.614961,0.657691,0.273751,0.307995,0.388139,0.275967,0.253650,0.289441,0.288198,0.232286,0.330600,0.327399,0.008834,0.009661,0.006600,0.013885,0.011671,0.012816,0.007077,0.004894,0.005261,0.007868,0.009941,0.008573,0.005363,neutral
0.042635,0.023842,2.932839,0.124329,0.173328,0.295209,0.004390,0.056353,-24.972910,2.798716,0.184694,-0.300425,-0.387151,0.009761,-0.066387,-0.074952,-0.039006,0.091027,-0.035222,0.029906,-0.072496,0.014864,0.008105,0.008276,0.005119,0.020202,0.036139,0.006209,0.022877,0.038493,0.027272,0.014044,0.022347,0.028144,0.033077,0.033930,0.369773,0.042857,0.029995,0.372082,0.003815,0.068459,1.957623,0.829885,0.850470,0.405453,0.410356,0.395593,0.348837,0.247675,0.236710,0.235491,0.242592,0.268797,0.297747,0.014994,0.013223,0.010353,0.008241,0.026787,0.069545,0.009463,0.035156,0.048612,0.037710,0.022074,0.027590,0.019031,neutral
0.042635,0.023842,2.932839,0.124329,0.173328,0.295209,0.004390,0.056353,-24.972910,2.798716,0.184694,-0.300425,-0.387151,0.009761,-0.066387,-0.074952,-0.039006,0.091027,-0.035222,0.029906,-0.072496,0.014864,0.008105,0.008276,0.005119,0.020202,0.036139,0.006209,0.022877,0.038493,0.027272,0.014044,0.022347,0.028144,0.033077,0.033930,0.369773,0.042857,0.029995,0.372082,0.003815,0.068459,1.957623,0.829885,0.850470,0.405453,0.410356,0.395593,0.348837,0.247675,0.236710,0.235491,0.242592,0.268797,0.297747,0.014994,0.013223,0.010353,0.008241,0.026787,0.069545,0.009463,0.035156,0.048612,0.037710,0.022074,0.027590,0.019031,neutral
0.044621,0.021003,2.936571,0.117192,0.168304,0.308861,0.004127,0.065588,-25.282581,2.771383,-0.144117,-0.243179,-0.140263,-0.147176,0.177056,0.189053,0.021009,0.168108,-0.037368,0.042107,-0.145736,0.016801,0.007679,0.017567,0.007689,0.045545,0.044577,0.003864,0.010581,0.010651,0.022964,0.013972,0.020731,0.025475,0.046463,0.026212,0.366546,0.057529,0.035337,0.523276,0.002436,0.103560,2.224953,0.836831,0.605253,0.509508,0.462001,0.311803,0.218718,0.216103,0.220162,0.171434,0.184738,0.169651,0.226527,0.016822,0.010816,0.023943,0.008852,0.047975,0.048768,0.005460,0.014032,0.011517,0.038709,0.019972,0.019974,0.014327,neutral
0.044621,0.021003,2.936571,0.117192,0.168304,0.308861,0.004127,0.065588,-25.282581,2.771383,-0.144117,-0.243179,-0.140263,-0.147176,0.177056,0.189053,0.021009,0.168108,-0.037368,0.042107,-0.145736,0.016801,0.007679,0.017567,0.007689,0.045545,0.044577,0.003864,0.010581,0.010651,0.022964,0.013972,0.020731,0.025475,0.046463,0.026212,0.366546,0.057529,0.035337,0.523276,0.002436,0.103560,2.224953,0.836831,0.605253,0.509508,0.462001,0.311803,0.218718,0.216103,0.220162,0.171434,0.184738,0.169651,0.226527,0.016822,0.010816,0.023943,0.008852,0.047975,0.048768,0.005460,0.014032,0.011517,0.038709,0.019972,0.019974,0.014327,neutral
0.053909,0.018598,3.044767,0.124877,0.164754,0.351320,0.003073,0.069103,-24.383697,2.308743,-0.124514,-0.194848,-0.194929,0.178865,0.197874,0.113251,-0.041923,0.134360,-0.067385,0.091218,0.127240,0.007831,0.007150,0.033631,0.010388,0.009299,0.016643,0.010911,0.026184,0.032225,0.014013,0.003478,0.022035,0.021831,0.038408,0.016359,0.337472,0.050028,0.031276,0.418586,0.001814,0.074189,1.687170,0.648342,0.709889,0.507604,0.417081,0.335374,0.296628,0.290257,0.206847,0.207940,0.173077,0.176145,0.163186,0.009296,0.013085,0.033229,0.017628,0.011677,0.023800,0.019945,0.028168,0.030735,0.015864,0.003983,0.027008,0.009239,neutral
0.053909,0.018598,3.044767,0.124877,0.164754,0.351320,0.003073,0.069103,-24.383697,2.308743,-0.124514,-0.194848,-0.194929,0.178865,0.197874,0.113251,-0.041923,0.134360,-0.067385,0.091218,0.127240,0.007831,0.007150,0.033631,0.010388,0.009299,0.016643,0.010911,0.026184,0.032225,0.014013,0.003478,0.022035,0.021831,0.038408,0.016359,0.337472,0.050028,0.031276,0.418586,0.001814,0.074189,1.687170,0.648342,0.709889,0.507604,0.417081,0.335374,0.296628,0.290257,0.206847,0.207940,0.173077,0.176145,0.163186,0.009296,0.013085,0.033229,0.017628,0.011677,0.023800,0.019945,0.028168,0.030735,0.015864,0.003983,0.027008,0.009239,neutral
0.079673,0.051740,2.916762,0.142674,0.150004,0.576324,0.003413,0.118653,-25.070044,2.217196,-0.448273,-0.378131,0.014632,-0.053886,-0.154073,-0.191265,-0.100847,-0.132331,-0.103099,-0.058826,-0.235651,0.015926,0.005367,0.009369,0.007430,0.018799,0.025390,0.005258,0.007958,0.009942,0.022913,0.008472,0.027748,0.019695,0.070372,0.051792,0.417223,0.065898,0.028230,0.606052,0.002463,0.132227,3.161745,0.779913,0.753551,0.889290,0.299215,0.251973,0.217434,0.314034,0.400963,0.329930,0.320410,0.346437,0.483393,0.017936,0.005872,0.015645,0.013317,0.024477,0.029491,0.007111,0.008851,0.012313,0.038313,0.011403,0.036521,0.014190,neutral
0.079673,0.051740,2.916762,0.142674,0.150004,0.576324,0.003413,0.118653,-25.070044,2.217196,-0.448273,-0.378131,0.014632,-0.053886,-0.154073,-0.191265,-0.100847,-0.132331,-0.103099,-0.058826,-0.235651,0.015926,0.005367,0.009369,0.007430,0.018799,0.025390,0.005258,0.007958,0.009942,0.022913,0.008472,0.027748,0.019695,0.070372,0.051792,0.417223,0.065898,0.028230,0.606052,0.002463,0.132227,3.161745,0.779913,0.753551,0.889290,0.299215,0.251973,0.217434,0.314034,0.400963,0.329930,0.320410,0.346437,0.483393,0.017936,0.005872,0.015645,0.013317,0.024477,0.029491,0.007111,0.008851,0.012313,0.038313,0.011403,0.036521,0.014190,neutral
0.037976,0.024673,3.141858,0.102541,0.146365,0.316363,0.003555,0.052940,-23.774704,2.098687,0.170632,-0.755990,-0.143058,0.319591,-0.111872,-0.046600,-0.317994,-0.211273,-0.286170,-0.227843,-0.126698,0.008960,0.018281,0.062978,0.017393,0.031866,0.032379,0.006159,0.006942,0.005983,0.002712,0.009316,0.008006,0.025468,0.016639,0.015052,0.156928,0.026516,0.026635,0.238047,0.002956,0.036765,1.124558,0.498664,0.294631,0.603626,0.295004,0.423383,0.323489,0.325191,0.280615,0.313632,0.246995,0.339912,0.528665,0.007014,0.021799,0.056459,0.020264,0.039653,0.030582,0.008868,0.007608,0.007442,0.003277,0.009688,0.008417,0.014034,neutral
0.037976,0.024673,3.141858,0.102541,0.146365,0.316363,0.003555,0.052940,-23.774704,2.098687,0.170632,-0.755990,-0.143058,0.319591,-0.111872,-0.046600,-0.317994,-0.211273,-0.286170,-0.227843,-0.126698,0.008960,0.018281,0.062978,0.017393,0.031866,0.032379,0.006159,0.006942,0.005983,0.002712,0.009316,0.008006,0.025468,0.016639,0.015052,0.156928,0.026516,0.026635,0.238047,0.002956,0.036765,1.124558,0.498664,0.294631,0.603626,0.295004,0.423383,0.323489,0.325191,0.280615,0.313632,0.246995,0.339912,0.528665,0.007014,0.021799,0.056459,0.020264,0.039653,0.030582,0.008868,0.007608,0.007442,0.003277,0.009688,0.008417,0.014034,neutral
0.036302,0.015118,2.933104,0.090307,0.146197,0.203304,0.003517,0.050341,-26.502937,2.529520,-0.145472,0.037211,-0.208617,0.082239,0.051942,-0.007026,-0.017075,0.187201,0.035681,0.147789,-0.001351,0.018874,0.003841,0.034099,0.014427,0.047366,0.026157,0.005274,0.015137,0.031822,0.014073,0.014516,0.017376,0.023043,0.021929,0.012116,0.419721,0.025699,0.024497,0.200691,0.002461,0.041255,1.489506,0.463071,0.523928,0.271441,0.266568,0.290505,0.271377,0.168331,0.198515,0.127975,0.207152,0.130337,0.162531,0.010236,0.004438,0.018515,0.017175,0.043493,0.023728,0.004180,0.015820,0.022309,0.014467,0.015598,0.013679,0.008178,neutral
0.036302,0.015118,2.933104,0.090307,0.146197,0.203304,0.003517,0.050341,-26.502937,2.529520,-0.145472,0.037211,-0.208617,0.082239,0.051942,-0.007026,-0.017075,0.187201,0.035681,0.147789,-0.001351,0.018874,0.003841,0.034099,0.014427,0.047366,0.026157,0.005274,0.015137,0.031822,0.014073,0.014516,0.017376,0.023043,0.021929,0.012116,0.419721,0.025699,0.024497,0.200691,0.002461,0.041255,1.489506,0.463071,0.523928,0.271441,0.266568,0.290505,0.271377,0.168331,0.198515,0.127975,0.207152,0.130337,0.162531,0.010236,0.004438,0.018515,0.017175,0.043493,0.023728,0.004180,0.015820,0.022309,0.014467,0.015598,0.013679,0.008178,neutral
0.035298,0.023808,3.129130,0.106868,0.164882,0.218616,0.003594,0.049357,-24.274400,3.175102,0.192337,0.245374,-0.357671,0.293179,0.348024,0.037851,-0.282690,0.092147,-0.029397,0.170820,-0.066686,0.049232,0.008660,0.036918,0.006422,0.028998,0.030006,0.011200,0.037533,0.017715,0.021661,0.005259,0.014643,0.034932,0.038708,0.014726,0.189281,0.055325,0.034048,0.419407,0.001730,0.077415,0.925725,0.491511,0.458707,0.494110,0.360269,0.261840,0.311957,0.246987,0.214333,0.190210,0.166411,0.173126,0.152475,0.048581,0.012147,0.046296,0.009653,0.045538,0.033169,0.015498,0.053731,0.027394,0.038200,0.005458,0.014458,0.015645,neutral
0.035298,0.023808,3.129130,0.106868,0.164882,0.218616,0.003594,0.049357,-24.274400,3.175102,0.192337,0.245374,-0.357671,0.293179,0.348024,0.037851,-0.282690,0.092147,-0.029397,0.170820,-0.066686,0.049232,0.008660,0.036918,0.006422,0.028998,0.030006,0.011200,0.037533,0.017715,0.021661,0.005259,0.014643,0.034932,0.038708,0.014726,0.189281,0.055325,0.034048,0.419407,0.001730,0.077415,0.925725,0.491511,0.458707,0.494110,0.360269,0.261840,0.311957,0.246987,0.214333,0.190210,0.166411,0.173126,0.152475,0.048581,0.012147,0.046296,0.009653,0.045538,0.033169,0.015498,0.053731,0.027394,0.038200,0.005458,0.014458,0.015645,neutral
0.049779,0.015925,3.040498,0.120448,0.155233,0.429224,0.003075,0.080337,-24.612089,1.975016,0.255731,-0.048207,-0.346287,0.387237,0.044655,-0.025727,-0.354887,0.104579,-0.093777,0.031447,-0.166307,0.011433,0.014703,0.056782,0.014358,0.033255,0.020131,0.009073,0.016743,0.012955,0.016197,0.008821,0.010601,0.028233,0.044967,0.012681,0.251933,0.043585,0.029547,0.384407,0.002059,0.081196,1.849912,0.749162,0.859010,0.471803,0.462969,0.494879,0.358901,0.346688,0.323116,0.234463,0.240285,0.237000,0.253084,0.015362,0.022942,0.070850,0.022902,0.040451,0.019325,0.014769,0.021674,0.014858,0.021552,0.012313,0.011759,0.017557,neutral
