@RELATION models/SVM_port_single
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,happyness,neutral,sadness}

@DATA
0.047488,0.015492,2.994962,0.115809,0.152322,0.405585,0.002982,0.075440,-24.499781,2.070941,0.245995,-0.041082,-0.331148,0.343371,0.044234,-0.007179,-0.321412,0.104212,-0.096421,0.032974,-0.165879,0.007136,0.018116,0.054793,0.015065,0.031265,0.017325,0.011028,0.019504,0.010315,0.014586,0.009573,0.015204,0.026111,0.036646,0.011411,0.251585,0.036997,0.028030,0.322301,0.001899,0.065522,1.653716,0.670712,0.790072,0.424114,0.403539,0.441749,0.366451,0.334734,0.313876,0.211286,0.220968,0.231556,0.232228,0.012453,0.027274,0.062881,0.025075,0.035149,0.013769,0.013105,0.020078,0.012657,0.016777,0.010108,0.016597,0.015897,neutral
0.091978,0.012341,2.705262,0.143839,0.141768,0.829698,0.002155,0.149757,-27.134848,1.135472,-1.022952,-0.105110,-0.137783,-0.061274,0.085004,-0.096847,-0.344323,-0.200959,-0.388183,-0.246329,0.002429,0.004356,0.017705,0.019128,0.026657,0.007524,0.003434,0.002264,0.003509,0.009192,0.002296,0.002195,0.003417,0.012947,0.039510,0.011713,0.299763,0.039278,0.023371,0.387965,0.001379,0.065224,1.826241,0.528635,0.571454,0.332934,0.366382,0.239968,0.260674,0.162103,0.235218,0.202150,0.191955,0.234383,0.198475,0.003559,0.025535,0.024676,0.029533,0.007012,0.002918,0.002220,0.001814,0.012848,0.001453,0.001998,0.003144,0.009664,neutral
0.091978,0.012341,2.705262,0.143839,0.141768,0.829698,0.002155,0.149757,-27.134848,1.135472,-1.022952,-0.105110,-0.137783,-0.061274,0.085004,-0.096847,-0.344323,-0.200959,-0.388183,-0.246329,0.002429,0.004356,0.017705,0.019128,0.026657,0.007524,0.003434,0.002264,0.003509,0.009192,0.002296,0.002195,0.003417,0.012947,0.039510,0.011713,0.299763,0.039278,0.023371,0.387965,0.001379,0.065224,1.826241,0.528635,0.571454,0.332934,0.366382,0.239968,0.260674,0.162103,0.235218,0.202150,0.191955,0.234383,0.198475,0.003559,0.025535,0.024676,0.029533,0.007012,0.002918,0.002220,0.001814,0.012848,0.001453,0.001998,0.003144,0.009664,neutral
0.028851,0.010580,2.939418,0.089231,0.150160,0.137444,0.002908,0.029312,-27.031345,2.885275,0.342563,0.467659,-0.217604,-0.104580,0.160581,0.139331,0.002882,0.190082,-0.066233,-0.022104,0.052360,0.008795,0.023326,0.025191,0.013868,0.028213,0.026966,0.026529,0.025778,0.005581,0.047850,0.020604,0.049985,0.033560,0.017413,0.015252,0.348950,0.025934,0.026337,0.166880,0.001664,0.021709,2.178890,0.517287,0.667777,0.251568,0.316539,0.306969,0.353494,0.268197,0.144265,0.186346,0.136278,0.118737,0.160209,0.009130,0.024543,0.020665,0.013821,0.022197,0.025608,0.036845,0.026540,0.005724,0.060177,0.023589,0.048712,0.014335,neutral
0.028851,0.010580,2.939418,0.089231,0.150160,0.137444,0.002908,0.029312,-27.031345,2.885275,0.342563,0.467659,-0.217604,-0.104580,0.160581,0.139331,0.002882,0.190082,-0.066233,-0.022104,0.052360,0.008795,0.023326,0.025191,0.013868,0.028213,0.026966,0.026529,0.025778,0.005581,0.047850,0.020604,0.049985,0.033560,0.017413,0.015252,0.348950,0.025934,0.026337,0.166880,0.001664,0.021709,2.178890,0.517287,0.667777,0.251568,0.316539,0.306969,0.353494,0.268197,0.144265,0.186346,0.136278,0.118737,0.160209,0.009130,0.024543,0.020665,0.013821,0.022197,0.025608,0.036845,0.026540,0.005724,0.060177,0.023589,0.048712,0.014335,neutral
0.073875,0.013073,2.872530,0.128851,0.144886,0.560813,0.002321,0.127624,-24.931037,2.047909,-0.548737,0.272040,0.152211,0.178946,-0.048656,-0.105965,0.226527,-0.011604,-0.046836,0.050475,-0.035691,0.007620,0.006998,0.032119,0.002690,0.013658,0.022199,0.008032,0.073141,0.004467,0.011461,0.005073,0.046599,0.027935,0.057727,0.012629,0.327732,0.055758,0.036778,0.584224,0.001620,0.116173,2.814357,0.639323,0.804946,0.463916,0.257649,0.297182,0.241102,0.205773,0.166190,0.158930,0.179508,0.175134,0.142937,0.008234,0.006205,0.035761,0.002576,0.016158,0.019224,0.007708,0.107413,0.003676,0.009836,0.004997,0.054593,0.029800,neutral
0.073875,0.013073,2.872530,0.128851,0.144886,0.560813,0.002321,0.127624,-24.931037,2.047909,-0.548737,0.272040,0.152211,0.178946,-0.048656,-0.105965,0.226527,-0.011604,-0.046836,0.050475,-0.035691,0.007620,0.006998,0.032119,0.002690,0.013658,0.022199,0.008032,0.073141,0.004467,0.011461,0.005073,0.046599,0.027935,0.057727,0.012629,0.327732,0.055758,0.036778,0.584224,0.001620,0.116173,2.814357,0.639323,0.804946,0.463916,0.257649,0.297182,0.241102,0.205773,0.166190,0.158930,0.179508,0.175134,0.142937,0.008234,0.006205,0.035761,0.002576,0.016158,0.019224,0.007708,0.107413,0.003676,0.009836,0.004997,0.054593,0.029800,neutral
0.037581,0.009077,2.946362,0.111016,0.173217,0.335731,0.004090,0.067457,-27.337016,2.637374,0.481623,0.446253,0.166753,0.234230,-0.039460,0.186918,0.088193,-0.005882,-0.024812,0.030089,-0.033849,0.005916,0.008475,0.046467,0.005899,0.035314,0.043928,0.010643,0.156204,0.007039,0.011765,0.003612,0.070694,0.055438,0.043694,0.009508,0.337972,0.046124,0.029925,0.548323,0.002644,0.101361,2.667744,0.633612,0.595494,0.423874,0.306354,0.221272,0.233992,0.164731,0.153461,0.161370,0.152696,0.128936,0.119919,0.007183,0.007275,0.034198,0.008103,0.037841,0.031337,0.012046,0.093534,0.005150,0.011859,0.003291,0.058400,0.025120,neutral
0.037581,0.009077,2.946362,0.111016,0.173217,0.335731,0.004090,0.067457,-27.337016,2.637374,0.481623,0.446253,0.166753,0.234230,-0.039460,0.186918,0.088193,-0.005882,-0.024812,0.030089,-0.033849,0.005916,0.008475,0.046467,0.005899,0.035314,0.043928,0.010643,0.156204,0.007039,0.011765,0.003612,0.070694,0.055438,0.043694,0.009508,0.337972,0.046124,0.029925,0.548323,0.002644,0.101361,2.667744,0.633612,0.595494,0.423874,0.306354,0.221272,0.233992,0.164731,0.153461,0.161370,0.152696,0.128936,0.119919,0.007183,0.007275,0.034198,0.008103,0.037841,0.031337,0.012046,0.093534,0.005150,0.011859,0.003291,0.058400,0.025120,neutral
0.040550,0.015676,2.939179,0.091577,0.136859,0.176489,0.002240,0.058810,-23.764761,2.336340,-0.893109,0.222692,0.137605,0.053177,0.065632,0.141278,-0.387694,0.131829,0.119748,-0.031282,0.056969,0.006766,0.032628,0.042947,0.007001,0.055817,0.013898,0.008040,0.006365,0.011110,0.009433,0.002030,0.004734,0.024689,0.024707,0.013515,0.284252,0.031949,0.031926,0.233039,0.000962,0.039670,1.655457,0.452272,0.551338,0.505339,0.582190,0.338753,0.291054,0.223244,0.338770,0.186777,0.247566,0.174291,0.129283,0.007861,0.031842,0.029876,0.004581,0.061147,0.012177,0.006027,0.008174,0.009795,0.014586,0.001745,0.003016,0.016966,neutral
0.040550,0.015676,2.939179,0.091577,0.136859,0.176489,0.002240,0.058810,-23.764761,2.336340,-0.893109,0.222692,0.137605,0.053177,0.065632,0.141278,-0.387694,0.131829,0.119748,-0.031282,0.056969,0.006766,0.032628,0.042947,0.007001,0.055817,0.013898,0.008040,0.006365,0.011110,0.009433,0.002030,0.004734,0.024689,0.024707,0.013515,0.284252,0.031949,0.031926,0.233039,0.000962,0.039670,1.655457,0.452272,0.551338,0.505339,0.582190,0.338753,0.291054,0.223244,0.338770,0.186777,0.247566,0.174291,0.129283,0.007861,0.031842,0.029876,0.004581,0.061147,0.012177,0.006027,0.008174,0.009795,0.014586,0.001745,0.003016,0.016966,neutral
0.039022,0.010802,2.913833,0.097471,0.142718,0.241973,0.002706,0.054805,-25.389741,2.316247,-0.501811,-0.101719,-0.602537,-0.281032,-0.222671,0.237532,-0.046443,-0.143916,-0.328623,-0.332954,-0.430333,0.038447,0.021282,0.027573,0.017463,0.009600,0.004085,0.003861,0.004004,0.006872,0.009766,0.015659,0.022700,0.018251,0.023771,0.011418,0.313318,0.032261,0.027681,0.275141,0.001368,0.046627,2.817780,0.541792,0.678164,0.437650,0.631289,0.345040,0.209978,0.262692,0.300229,0.249146,0.246733,0.255594,0.235339,0.024337,0.022120,0.030162,0.032373,0.012325,0.005733,0.005392,0.002823,0.005447,0.011981,0.014866,0.016776,0.009546,neutral
0.039022,0.010802,2.913833,0.097471,0.142718,0.241973,0.002706,0.054805,-25.389741,2.316247,-0.501811,-0.101719,-0.602537,-0.281032,-0.222671,0.237532,-0.046443,-0.143916,-0.328623,-0.332954,-0.430333,0.038447,0.021282,0.027573,0.017463,0.009600,0.004085,0.003861,0.004004,0.006872,0.009766,0.015659,0.022700,0.018251,0.023771,0.011418,0.313318,0.032261,0.027681,0.275141,0.001368,0.046627,2.817780,0.541792,0.678164,0.437650,0.631289,0.345040,0.209978,0.262692,0.300229,0.249146,0.246733,0.255594,0.235339,0.024337,0.022120,0.030162,0.032373,0.012325,0.005733,0.005392,0.002823,0.005447,0.011981,0.014866,0.016776,0.009546,neutral
0.082521,0.006214,2.735158,0.145045,0.152057,0.527660,0.003754,0.118149,-26.351306,1.998765,-0.128209,-0.649425,-0.343891,-0.488095,-0.155746,-0.295300,-0.629907,-0.327727,-0.393278,0.146061,-0.017972,0.007565,0.014562,0.017594,0.027786,0.044612,0.011475,0.021055,0.008410,0.008234,0.006347,0.005152,0.008163,0.029188,0.092534,0.006004,0.519118,0.092470,0.031208,0.668188,0.002934,0.160191,1.731932,0.800902,0.845938,0.464470,0.411718,0.266519,0.389241,0.367832,0.306590,0.341026,0.383030,0.505031,0.441610,0.012318,0.023843,0.026803,0.048983,0.079014,0.016586,0.040970,0.014589,0.017411,0.012449,0.010853,0.017965,0.022317,neutral
0.082521,0.006214,2.735158,0.145045,0.152057,0.527660,0.003754,0.118149,-26.351306,1.998765,-0.128209,-0.649425,-0.343891,-0.488095,-0.155746,-0.295300,-0.629907,-0.327727,-0.393278,0.146061,-0.017972,0.007565,0.014562,0.017594,0.027786,0.044612,0.011475,0.021055,0.008410,0.008234,0.006347,0.005152,0.008163,0.029188,0.092534,0.006004,0.519118,0.092470,0.031208,0.668188,0.002934,0.160191,1.731932,0.800902,0.845938,0.464470,0.411718,0.266519,0.389241,0.367832,0.306590,0.341026,0.383030,0.505031,0.441610,0.012318,0.023843,0.026803,0.048983,0.079014,0.016586,0.040970,0.014589,0.017411,0.012449,0.010853,0.017965,0.022317,neutral
0.044627,0.013782,2.918091,0.106522,0.149850,0.201250,0.004542,0.055452,-25.445278,2.108271,-0.888780,-0.348531,-0.095576,-0.092894,-0.105804,-0.415822,-0.318371,-0.368106,-0.465660,-0.346937,-0.263051,0.019042,0.030135,0.030273,0.024948,0.008472,0.009161,0.012648,0.007541,0.005184,0.008622,0.008459,0.016068,0.027351,0.037507,0.012419,0.419656,0.041579,0.034977,0.292689,0.003333,0.063572,1.782192,0.715697,0.862347,0.519626,0.363944,0.352069,0.272925,0.313401,0.285342,0.306699,0.394315,0.401785,0.459702,0.032940,0.042752,0.047219,0.043610,0.016572,0.017031,0.022213,0.013425,0.009377,0.017055,0.016384,0.018910,0.016729,neutral
0.044627,0.013782,2.918091,0.106522,0.149850,0.201250,0.004542,0.055452,-25.445278,2.108271,-0.888780,-0.348531,-0.095576,-0.092894,-0.105804,-0.415822,-0.318371,-0.368106,-0.465660,-0.346937,-0.263051,0.019042,0.030135,0.030273,0.024948,0.008472,0.009161,0.012648,0.007541,0.005184,0.008622,0.008459,0.016068,0.027351,0.037507,0.012419,0.419656,0.041579,0.034977,0.292689,0.003333,0.063572,1.782192,0.715697,0.862347,0.519626,0.363944,0.352069,0.272925,0.313401,0.285342,0.306699,0.394315,0.401785,0.459702,0.032940,0.042752,0.047219,0.043610,0.016572,0.017031,0.022213,0.013425,0.009377,0.017055,0.016384,0.018910,0.016729,neutral
0.029596,0.016779,2.628445,0.079445,0.136047,0.107318,0.004248,0.036225,-24.931403,2.791234,-0.617827,-0.417400,-0.644523,-0.066006,0.165833,-0.013610,-0.064180,0.004219,-0.158305,0.131943,0.117284,0.004349,0.007477,0.010263,0.017229,0.010858,0.016097,0.023403,0.011984,0.045339,0.018421,0.004226,0.002964,0.021720,0.011448,0.014672,0.493561,0.024861,0.041115,0.126050,0.002425,0.018578,2.191521,0.734567,0.692524,0.322570,0.391853,0.417998,0.279934,0.258128,0.215081,0.186275,0.295341,0.210760,0.203231,0.005263,0.009967,0.015653,0.015930,0.020715,0.023227,0.030366,0.010249,0.050427,0.018902,0.004334,0.002796,0.010505,neutral
0.029596,0.016779,2.628445,0.079445,0.136047,0.107318,0.004248,0.036225,-24.931403,2.791234,-0.617827,-0.417400,-0.644523,-0.066006,0.165833,-0.013610,-0.064180,0.004219,-0.158305,0.131943,0.117284,0.004349,0.007477,0.010263,0.017229,0.010858,0.016097,0.023403,0.011984,0.045339,0.018421,0.004226,0.002964,0.021720,0.011448,0.014672,0.493561,0.024861,0.041115,0.126050,0.002425,0.018578,2.191521,0.734567,0.692524,0.322570,0.391853,0.417998,0.279934,0.258128,0.215081,0.186275,0.295341,0.210760,0.203231,0.005263,0.009967,0.015653,0.015930,0.020715,0.023227,0.030366,0.010249,0.050427,0.018902,0.004334,0.002796,0.010505,neutral
0.053610,0.012076,2.506558,0.102319,0.126017,0.373371,0.002406,0.086883,-24.130741,1.498905,-0.845701,-0.552998,-0.690553,-0.129526,-0.136049,-0.254131,-0.173389,0.084399,-0.095910,-0.117870,-0.100869,0.013608,0.011855,0.010752,0.007576,0.010889,0.005044,0.005087,0.007757,0.012986,0.007864,0.009430,0.011037,0.011179,0.021327,0.011861,0.510965,0.022775,0.028056,0.215346,0.001871,0.042831,1.543489,0.696601,0.869860,0.324285,0.608090,0.374435,0.356130,0.245126,0.406491,0.156709,0.163081,0.176156,0.216202,0.019634,0.017764,0.012507,0.008521,0.011636,0.007844,0.004557,0.007974,0.013644,0.011153,0.012047,0.010750,0.005972,sadness
0.053610,0.012076,2.506558,0.102319,0.126017,0.373371,0.002406,0.086883,-24.130741,1.498905,-0.845701,-0.552998,-0.690553,-0.129526,-0.136049,-0.254131,-0.173389,0.084399,-0.095910,-0.117870,-0.100869,0.013608,0.011855,0.010752,0.007576,0.010889,0.005044,0.005087,0.007757,0.012986,0.007864,0.009430,0.011037,0.011179,0.021327,0.011861,0.510965,0.022775,0.028056,0.215346,0.001871,0.042831,1.543489,0.696601,0.869860,0.324285,0.608090,0.374435,0.356130,0.245126,0.406491,0.156709,0.163081,0.176156,0.216202,0.019634,0.017764,0.012507,0.008521,0.011636,0.007844,0.004557,0.007974,0.013644,0.011153,0.012047,0.010750,0.005972,sadness
0.087275,0.008314,2.657294,0.127963,0.134679,0.625787,0.001542,0.124989,-24.630554,1.147089,-0.592223,-0.198005,-0.742609,0.105174,-0.155087,-0.501362,-0.060160,0.197996,-0.215958,-0.030340,-0.029686,0.007287,0.006737,0.006414,0.007540,0.008136,0.009593,0.010504,0.004835,0.006750,0.012949,0.014335,0.006517,0.008382,0.048615,0.009866,0.595221,0.043583,0.021978,0.525800,0.001169,0.090365,1.721229,0.657491,0.696449,0.273844,0.422202,0.291775,0.240235,0.238879,0.273422,0.206275,0.148299,0.193349,0.180886,0.006386,0.008908,0.006429,0.008550,0.009780,0.012507,0.009345,0.004077,0.005964,0.013003,0.015675,0.004281,0.005612,sadness
0.087275,0.008314,2.657294,0.127963,0.134679,0.625787,0.001542,0.124989,-24.630554,1.147089,-0.592223,-0.198005,-0.742609,0.105174,-0.155087,-0.501362,-0.060160,0.197996,-0.215958,-0.030340,-0.029686,0.007287,0.006737,0.006414,0.007540,0.008136,0.009593,0.010504,0.004835,0.006750,0.012949,0.014335,0.006517,0.008382,0.048615,0.009866,0.595221,0.043583,0.021978,0.525800,0.001169,0.090365,1.721229,0.657491,0.696449,0.273844,0.422202,0.291775,0.240235,0.238879,0.273422,0.206275,0.148299,0.193349,0.180886,0.006386,0.008908,0.006429,0.008550,0.009780,0.012507,0.009345,0.004077,0.005964,0.013003,0.015675,0.004281,0.005612,sadness
0.080639,0.014409,3.047678,0.150399,0.175278,0.666100,0.002423,0.128331,-25.989483,1.457577,-0.246849,-0.528256,-0.198433,-0.127344,-0.143439,0.011977,-0.155960,-0.151547,-0.114551,-0.154034,-0.198389,0.013842,0.004649,0.006304,0.010637,0.020889,0.011235,0.004541,0.005204,0.007787,0.012920,0.022048,0.025901,0.019389,0.056372,0.020341,0.367588,0.059717,0.037295,0.534427,0.001890,0.113413,2.618729,0.858622,0.667826,0.625647,0.439945,0.305987,0.272802,0.222456,0.183255,0.218028,0.184203,0.231518,0.306978,0.024418,0.004588,0.010704,0.026335,0.029323,0.016539,0.004933,0.008530,0.013078,0.017808,0.026323,0.031991,0.013751,sadness
0.080639,0.014409,3.047678,0.150399,0.175278,0.666100,0.002423,0.128331,-25.989483,1.457577,-0.246849,-0.528256,-0.198433,-0.127344,-0.143439,0.011977,-0.155960,-0.151547,-0.114551,-0.154034,-0.198389,0.013842,0.004649,0.006304,0.010637,0.020889,0.011235,0.004541,0.005204,0.007787,0.012920,0.022048,0.025901,0.019389,0.056372,0.020341,0.367588,0.059717,0.037295,0.534427,0.001890,0.113413,2.618729,0.858622,0.667826,0.625647,0.439945,0.305987,0.272802,0.222456,0.183255,0.218028,0.184203,0.231518,0.306978,0.024418,0.004588,0.010704,0.026335,0.029323,0.016539,0.004933,0.008530,0.013078,0.017808,0.026323,0.031991,0.013751,sadness
0.063597,0.006943,2.732088,0.116931,0.138128,0.508007,0.001907,0.108620,-24.740706,1.049149,-0.314507,-0.584934,-1.026193,-0.078000,-0.153383,-0.100918,0.054524,-0.222633,0.031484,-0.245346,0.080691,0.014611,0.008784,0.011416,0.009448,0.015408,0.007113,0.003061,0.002225,0.004755,0.006886,0.010662,0.013866,0.011363,0.034818,0.006377,0.508953,0.035948,0.026720,0.433904,0.001316,0.060044,1.584552,0.529863,0.592123,0.367346,0.502351,0.438214,0.266940,0.267543,0.336026,0.279689,0.239393,0.186455,0.186138,0.022571,0.014225,0.014020,0.009740,0.014755,0.005681,0.002508,0.002115,0.005198,0.008086,0.014418,0.016892,0.006734,sadness
0.063597,0.006943,2.732088,0.116931,0.138128,0.508007,0.001907,0.108620,-24.740706,1.049149,-0.314507,-0.584934,-1.026193,-0.078000,-0.153383,-0.100918,0.054524,-0.222633,0.031484,-0.245346,0.080691,0.014611,0.008784,0.011416,0.009448,0.015408,0.007113,0.003061,0.002225,0.004755,0.006886,0.010662,0.013866,0.011363,0.034818,0.006377,0.508953,0.035948,0.026720,0.433904,0.001316,0.060044,1.584552,0.529863,0.592123,0.367346,0.502351,0.438214,0.266940,0.267543,0.336026,0.279689,0.239393,0.186455,0.186138,0.022571,0.014225,0.014020,0.009740,0.014755,0.005681,0.002508,0.002115,0.005198,0.008086,0.014418,0.016892,0.006734,sadness
0.077529,0.005389,2.577611,0.125635,0.145177,0.493548,0.002151,0.109736,-25.929282,1.400558,-1.069084,-0.241290,-0.409847,-0.077056,-0.022014,-0.160404,-0.282382,0.104362,-0.053460,-0.235114,-0.030911,0.005220,0.008693,0.015249,0.008405,0.010596,0.006963,0.006398,0.011691,0.007213,0.008554,0.005422,0.012040,0.009931,0.055671,0.007225,0.596620,0.059879,0.037668,0.561929,0.001362,0.094149,2.565220,0.533735,0.732502,0.250562,0.647831,0.336460,0.285021,0.194729,0.300673,0.300229,0.199551,0.140971,0.167957,0.006369,0.010336,0.017187,0.010047,0.009335,0.006528,0.006762,0.015055,0.008839,0.010190,0.005799,0.021433,0.006369,sadness
0.077529,0.005389,2.577611,0.125635,0.145177,0.493548,0.002151,0.109736,-25.929282,1.400558,-1.069084,-0.241290,-0.409847,-0.077056,-0.022014,-0.160404,-0.282382,0.104362,-0.053460,-0.235114,-0.030911,0.005220,0.008693,0.015249,0.008405,0.010596,0.006963,0.006398,0.011691,0.007213,0.008554,0.005422,0.012040,0.009931,0.055671,0.007225,0.596620,0.059879,0.037668,0.561929,0.001362,0.094149,2.565220,0.533735,0.732502,0.250562,0.647831,0.336460,0.285021,0.194729,0.300673,0.300229,0.199551,0.140971,0.167957,0.006369,0.010336,0.017187,0.010047,0.009335,0.006528,0.006762,0.015055,0.008839,0.010190,0.005799,0.021433,0.006369,sadness
0.100051,0.001697,2.856561,0.173823,0.182615,0.641602,0.002474,0.136323,-29.106041,1.853213,-0.216752,-0.080581,-0.394159,-0.242600,-0.316714,-0.098474,0.003523,-0.037541,-0.318849,-0.155525,-0.373700,0.015509,0.016788,0.010610,0.004036,0.007269,0.008265,0.010424,0.013907,0.008133,0.020701,0.027799,0.019029,0.020692,0.078421,0.002715,0.405409,0.077117,0.040912,0.627890,0.001983,0.146844,2.616579,0.799360,0.765657,0.391598,0.359309,0.349391,0.265454,0.284950,0.233693,0.292343,0.292761,0.311038,0.323023,0.018610,0.029955,0.015248,0.005700,0.011822,0.010318,0.013132,0.022080,0.009844,0.029395,0.036546,0.021729,0.013196,sadness
0.100051,0.001697,2.856561,0.173823,0.182615,0.641602,0.002474,0.136323,-29.106041,1.853213,-0.216752,-0.080581,-0.394159,-0.242600,-0.316714,-0.098474,0.003523,-0.037541,-0.318849,-0.155525,-0.373700,0.015509,0.016788,0.010610,0.004036,0.007269,0.008265,0.010424,0.013907,0.008133,0.020701,0.027799,0.019029,0.020692,0.078421,0.002715,0.405409,0.077117,0.040912,0.627890,0.001983,0.146844,2.616579,0.799360,0.765657,0.391598,0.359309,0.349391,0.265454,0.284950,0.233693,0.292343,0.292761,0.311038,0.323023,0.018610,0.029955,0.015248,0.005700,0.011822,0.010318,0.013132,0.022080,0.009844,0.029395,0.036546,0.021729,0.013196,sadness
0.089262,0.015716,2.779562,0.155062,0.167800,0.551527,0.003929,0.108139,-26.336471,1.169282,-0.328318,-0.903915,-0.547754,-0.566266,-0.605718,-0.260004,-0.082305,0.081903,0.203483,0.317125,0.076693,0.005711,0.005447,0.003860,0.003629,0.002697,0.010971,0.033633,0.023114,0.009644,0.006632,0.005295,0.006618,0.018808,0.093362,0.018164,0.474519,0.068779,0.044921,0.510882,0.004362,0.125977,2.822979,1.115937,0.849136,0.732046,0.280608,0.447405,0.435597,0.528235,0.527885,0.357496,0.382322,0.361815,0.262004,0.010085,0.013292,0.006847,0.007832,0.003214,0.016313,0.037088,0.027467,0.016869,0.011545,0.009613,0.014145,0.009787,sadness
0.089262,0.015716,2.779562,0.155062,0.167800,0.551527,0.003929,0.108139,-26.336471,1.169282,-0.328318,-0.903915,-0.547754,-0.566266,-0.605718,-0.260004,-0.082305,0.081903,0.203483,0.317125,0.076693,0.005711,0.005447,0.003860,0.003629,0.002697,0.010971,0.033633,0.023114,0.009644,0.006632,0.005295,0.006618,0.018808,0.093362,0.018164,0.474519,0.068779,0.044921,0.510882,0.004362,0.125977,2.822979,1.115937,0.849136,0.732046,0.280608,0.447405,0.435597,0.528235,0.527885,0.357496,0.382322,0.361815,0.262004,0.010085,0.013292,0.006847,0.007832,0.003214,0.016313,0.037088,0.027467,0.016869,0.011545,0.009613,0.014145,0.009787,sadness
0.108041,0.029389,2.728748,0.181044,0.179121,0.645450,0.004762,0.143583,-26.977865,1.665570,-0.633890,-0.415922,-1.165627,-0.472938,-0.090227,0.170912,0.605413,0.340694,-0.194431,-0.386350,-0.143214,0.021811,0.002485,0.001817,0.001506,0.004017,0.004410,0.003032,0.003153,0.003186,0.003974,0.013715,0.054912,0.021343,0.087363,0.042173,0.586069,0.086169,0.032406,0.744651,0.004987,0.148815,3.166882,0.624201,0.369313,0.362530,0.548720,0.382728,0.241223,0.197167,0.396933,0.291770,0.227707,0.195433,0.193444,0.036738,0.002962,0.002096,0.002823,0.007582,0.010089,0.006489,0.005998,0.006599,0.005651,0.020221,0.078520,0.020887,sadness
0.108041,0.029389,2.728748,0.181044,0.179121,0.645450,0.004762,0.143583,-26.977865,1.665570,-0.633890,-0.415922,-1.165627,-0.472938,-0.090227,0.170912,0.605413,0.340694,-0.194431,-0.386350,-0.143214,0.021811,0.002485,0.001817,0.001506,0.004017,0.004410,0.003032,0.003153,0.003186,0.003974,0.013715,0.054912,0.021343,0.087363,0.042173,0.586069,0.086169,0.032406,0.744651,0.004987,0.148815,3.166882,0.624201,0.369313,0.362530,0.548720,0.382728,0.241223,0.197167,0.396933,0.291770,0.227707,0.195433,0.193444,0.036738,0.002962,0.002096,0.002823,0.007582,0.010089,0.006489,0.005998,0.006599,0.005651,0.020221,0.078520,0.020887,sadness
